      2774132.00      1047612.00      1575832.00     20156708.00      1991184.00      3858372.00       675656.00      1781444.00      3652416.00      3708580.00       793004.00     16167108.00      6149208.00      4157564.00      2780960.00      2899596.00      2959016.00      1083544.00      3902008.00      7797860.00     11373812.00      4318040.00      1692484.00      5674560.00       992872.00      2164876.00       327040.00       713500.00      8855972.00       815008.00     27549868.00      4509320.00       855940.00     12995472.00      2467028.00      2581244.00     16387388.00      1212256.00      1947560.00       872760.00      3367624.00     10384364.00       944564.00       436280.00      4160512.00      4145968.00      2137316.00      5230672.00       504084.00
      2884208.00      1098548.00      1721704.00     21110656.00      2085812.00      4057524.00       704688.00      1813516.00      3790420.00      3826820.00       811476.00     16821536.00      6426516.00      4192924.00      2931596.00      2990400.00      3075804.00      1104448.00      4008564.00      8120056.00     11794468.00      4452304.00      1762736.00      5894708.00      1064376.00      2162972.00       337240.00       737964.00      9319336.00       855492.00     28545580.00      4607712.00       948596.00     13546076.00      2570836.00      2647768.00     17004600.00      1286624.00      2047184.00       915816.00      3498800.00     10796984.00       995076.00       457068.00      4422420.00      4288088.00      2199164.00      5442620.00       507700.00
      3072936.00      1168152.00      1798128.00     22101148.00      2251460.00      4197772.00       707868.00      1832192.00      3921020.00      4035500.00       848156.00     17289596.00      6759996.00      4296068.00      3036836.00      3150992.00      3194516.00      1156080.00      4182760.00      8270596.00     12114208.00      4614348.00      1760696.00      6105416.00      1059720.00      2250400.00       344748.00       771824.00      9690012.00       893440.00     29068196.00      4725808.00       916044.00     14201064.00      2682584.00      2759892.00     17467356.00      1338488.00      2200392.00       973424.00      3658568.00     11321916.00      1040668.00       481644.00      4665404.00      4406364.00      2267736.00      5743136.00       526668.00
      3162876.00      1224904.00      1821224.00     22869732.00      2343416.00      4365148.00       706596.00      1857508.00      4079324.00      4184112.00       870128.00     17770992.00      7006232.00      4329028.00      2965196.00      3341664.00      3299892.00      1195308.00      4361940.00      8461296.00     12366728.00      4741280.00      1825780.00      6198832.00      1086132.00      2175036.00       360712.00       793956.00      9989380.00       936248.00     29562332.00      4904252.00       872480.00     14668116.00      2756128.00      2823420.00     17899612.00      1365620.00      2374488.00      1007656.00      3775464.00     11822260.00      1089288.00       503324.00      4812012.00      4499636.00      2308176.00      5983692.00       618488.00
      3223804.00      1302748.00      1792720.00     23433000.00      2406672.00      4423324.00       708872.00      1893988.00      4183176.00      4281424.00       879756.00     17863188.00      7027444.00      4240440.00      3161788.00      3420876.00      3390564.00      1208716.00      4508272.00      8475944.00     12342600.00      4731616.00      1853600.00      6237472.00      1060808.00      2108760.00       375244.00       794160.00     10081352.00       995204.00     29786104.00      4862168.00       864332.00     14844460.00      2900164.00      2824304.00     18001652.00      1322060.00      2462780.00       994940.00      3783680.00     12366868.00      1092732.00       502084.00      4888548.00      4550328.00      2354356.00      5970080.00       549720.00
      3264920.00      1387896.00      1817992.00     24123628.00      2488944.00      4476204.00       720128.00      1929644.00      4299312.00      4430612.00       909980.00     18229980.00      7105148.00      4261736.00      3303788.00      3559292.00      3464484.00      1247740.00      4627232.00      8575824.00     12474492.00      4841800.00      1865452.00      6324148.00      1095100.00      2124052.00       402444.00       811548.00     10223704.00      1021284.00     30278976.00      5046296.00       900704.00     15197908.00      3045512.00      2921452.00     18044700.00      1349308.00      2591088.00       968384.00      3815556.00     12529840.00      1129676.00       509804.00      5016280.00      4652256.00      2400628.00      6071456.00       576528.00
      3299136.00      1404196.00      1817940.00     24619916.00      2527196.00      4620360.00       729780.00      1920420.00      4264480.00      4461276.00       934880.00     18263568.00      7138768.00      4307972.00      3355612.00      3492664.00      3481772.00      1279536.00      4727476.00      8575276.00     12721540.00      4806432.00      1883020.00      6364616.00      1063200.00      2167856.00       410740.00       823816.00     10451376.00      1025868.00     30408908.00      4972500.00       813916.00     15363912.00      2969836.00      2941068.00     18368648.00      1362900.00      2528248.00       888688.00      3774544.00     12701172.00      1124144.00       510488.00      5103920.00      4687748.00      2424688.00      6072424.00       561860.00
      3334048.00      1435308.00      1860016.00     25240924.00      2518400.00      4696712.00       751504.00      1951364.00      4603244.00      4552868.00       950788.00     18427952.00      7153096.00      4523032.00      3568160.00      3532160.00      3601816.00      1289248.00      4778752.00      8715008.00     12858976.00      4858744.00      1917196.00      6471516.00      1083608.00      2309208.00       423796.00       832392.00     10631372.00      1037420.00     30708656.00      4993256.00       843180.00     15451728.00      3078900.00      2949888.00     18274208.00      1400892.00      2579176.00       860728.00      3863988.00     12812352.00      1143076.00       505752.00      5225956.00      4752232.00      2370488.00      6131724.00       542148.00
      3400380.00      1470180.00      1984432.00     26163384.00      2595360.00      4809352.00       773124.00      1984048.00      4788156.00      4621172.00       994236.00     18788232.00      7296344.00      4693812.00      3897316.00      3624200.00      3728764.00      1325096.00      4872776.00      8864332.00     13099692.00      4996232.00      2108028.00      6647228.00      1137696.00      2453728.00       442884.00       839132.00     10863172.00      1049472.00     31293952.00      4999512.00       824988.00     15725044.00      3218452.00      3064068.00     18560676.00      1424240.00      2635964.00       867056.00      3995020.00     13146352.00      1169704.00       512100.00      5320300.00      4886516.00      2415268.00      6284520.00       565592.00
      3485400.00      1456324.00      1841652.00     26636632.00      2597016.00      4954700.00       798224.00      1998044.00      4896480.00      4626216.00       965776.00     19308084.00      7743988.00      4627616.00      3656956.00      3686844.00      3685816.00      1349108.00      5009084.00      9058308.00     14166156.00      5029100.00      1844584.00      6792540.00      1095788.00      2355252.00       454908.00       861592.00     11311088.00      1055176.00     31967236.00      5131656.00       773752.00     16599540.00      3152072.00      3073760.00     19668384.00      1464648.00      2630084.00       855732.00      4064916.00     13092304.00      1177020.00       519320.00      5371204.00      4937364.00      2495284.00      6382836.00       562992.00
      3487488.00      1553032.00      1929432.00     27250688.00      2584796.00      5072100.00       809088.00      1917900.00      5014464.00      4658236.00       959300.00     19671296.00      7969128.00      4473492.00      3601356.00      3818004.00      3761740.00      1331888.00      5094112.00      9190980.00     14876448.00      5105252.00      2089152.00      6901328.00      1096020.00      2270948.00       464272.00       872572.00     11446764.00      1085064.00     32349252.00      5217848.00       823516.00     16927036.00      3196256.00      3103812.00     19830560.00      1498556.00      2694120.00       891048.00      4155404.00     13269132.00      1197484.00       527224.00      5398144.00      5037176.00      2469956.00      6434824.00       557828.00
      3561784.00      1501396.00      1871516.00     27541388.00      2618336.00      5187624.00       820780.00      1916460.00      5153968.00      4731588.00       904468.00     20116484.00      8171052.00      4333436.00      3484460.00      3778776.00      3838976.00      1319096.00      5185996.00      9382404.00     15109620.00      5200856.00      1967096.00      6974116.00      1119024.00      2243064.00       477212.00       897804.00     11671752.00      1086124.00     33179584.00      5253900.00       832384.00     17381736.00      3255436.00      3054848.00     20205092.00      1512692.00      2728772.00       953468.00      4216948.00     13355156.00      1182544.00       539392.00      5441648.00      5067260.00      2458612.00      6479904.00       561172.00
      3570256.00      1522800.00      1849156.00     27636708.00      2580408.00      5218068.00       827592.00      1893280.00      5206960.00      4727976.00       906196.00     20178096.00      8189460.00      4316052.00      3374256.00      3782328.00      3854856.00      1311724.00      5206120.00      9415172.00     15173140.00      5213736.00      1903528.00      6977076.00      1112164.00      2173768.00       481432.00       913000.00     11741188.00      1089536.00     33269132.00      5294204.00       809296.00     17575880.00      3201008.00      3034136.00     20323948.00      1525580.00      2670776.00       920332.00      4250316.00     13138532.00      1178124.00       539964.00      5433744.00      5070704.00      2442292.00      6415572.00       558760.00
      3492868.00      1548720.00      1879476.00     27724812.00      2557320.00      5226856.00       818072.00      1869136.00      5297236.00      4665476.00       902816.00     20008348.00      8015132.00      4322816.00      3389480.00      3678016.00      3905992.00      1302488.00      5188492.00      9375864.00     14980060.00      5245408.00      1891264.00      6976884.00      1124988.00      2157892.00       479856.00       913780.00     11730480.00      1090356.00     33688004.00      5098176.00       840544.00     17401792.00      3221232.00      2996168.00     20121900.00      1499576.00      2621664.00      1002512.00      4218868.00     13243188.00      1168012.00       540508.00      5390280.00      5144644.00      2415364.00      6350520.00       553540.00
      3450444.00      1546972.00      1881988.00     27812212.00      2583700.00      5224068.00       830816.00      1838060.00      5318260.00      4653460.00       921496.00     20024472.00      7850452.00      4629364.00      3549264.00      3722036.00      3935996.00      1301868.00      5158188.00      9399340.00     14692124.00      5333928.00      1892720.00      7015408.00      1142716.00      2324632.00       491644.00       921808.00     11730812.00      1086924.00     33685332.00      5254488.00       839432.00     17215864.00      3237468.00      3015852.00     19652876.00      1499032.00      2584660.00      1008828.00      4276916.00     13355168.00      1164016.00       547816.00      5439520.00      5135948.00      2326420.00      6364940.00       545524.00
      3375208.00      1557484.00      1820112.00     28128752.00      2628620.00      5209832.00       833080.00      1854152.00      5369928.00      4604712.00       919536.00     19948620.00      7544140.00      4704864.00      3642248.00      3674752.00      3819084.00      1318136.00      5162076.00      9340732.00     14623804.00      5287272.00      1840788.00      6965832.00      1083604.00      2337136.00       503284.00       929128.00     11805312.00      1097456.00     33902476.00      5258544.00       833784.00     17235848.00      3206036.00      2998468.00     19588648.00      1493240.00      2486672.00       959452.00      4206480.00     13457648.00      1166168.00       540644.00      5423968.00      5186776.00      2309568.00      6323796.00       538096.00
      3377012.00      1589828.00      1860676.00     28381372.00      2629260.00      5286052.00       845228.00      1853764.00      5480444.00      4652852.00       928492.00     20078852.00      7537172.00      4815692.00      3724716.00      3711440.00      3815100.00      1345384.00      5175784.00      9442084.00     14436868.00      5352756.00      1925000.00      6965324.00      1092652.00      2385236.00       518056.00       944640.00     11872560.00      1115624.00     34366764.00      5310188.00       848872.00     17325288.00      3213780.00      2933484.00     19596872.00      1509384.00      2473272.00       956328.00      4232832.00     13751300.00      1173228.00       537656.00      5502884.00      5142076.00      2303380.00      6345668.00       536660.00
      3435568.00      1625496.00      1851760.00     29204488.00      2706932.00      5363676.00       872200.00      1870004.00      5633552.00      4744216.00       951744.00     20401076.00      7697120.00      4693232.00      3739892.00      3772952.00      3845628.00      1374204.00      5266308.00      9635396.00     14988900.00      5408744.00      1928956.00      7049112.00      1095932.00      2385660.00       537792.00       957312.00     12038456.00      1144296.00     34960564.00      5451176.00       866688.00     17688200.00      3221904.00      3118016.00     19865836.00      1509996.00      2541104.00       929056.00      4304132.00     13913688.00      1202060.00       542972.00      5593584.00      5373612.00      2336448.00      6456752.00       547640.00
      3647872.00      1665236.00      1913004.00     30016188.00      2776064.00      5486832.00       909044.00      1809900.00      5894672.00      4946752.00       958620.00     20581200.00      7909732.00      4588288.00      3733732.00      3816436.00      3938088.00      1404328.00      5384604.00      9774524.00     15572940.00      5469072.00      2011792.00      7263880.00      1178472.00      2301360.00       579976.00       984136.00     12274952.00      1161024.00     35319756.00      5558144.00       891200.00     17952220.00      3304592.00      3187936.00     20145452.00      1561212.00      2590056.00       909528.00      4370512.00     14234992.00      1237824.00       550368.00      5684616.00      5428644.00      2378948.00      6600148.00       560952.00
      3783780.00      1719032.00      2035892.00     30993892.00      2848868.00      5577172.00       951668.00      1827720.00      6114876.00      5079220.00       985128.00     21177116.00      8178860.00      4471128.00      3671756.00      3827580.00      4057596.00      1451548.00      5521796.00      9950776.00     16382992.00      5624220.00      2134684.00      7474612.00      1201516.00      2287016.00       590496.00      1008448.00     12482244.00      1205180.00     36032284.00      5704940.00       933468.00     18628116.00      3375464.00      3211736.00     20648036.00      1576972.00      2660076.00       900368.00      4474136.00     14534140.00      1287544.00       557900.00      5769484.00      5456224.00      2439188.00      6824116.00       583572.00
      3952084.00      1729544.00      2052000.00     31874796.00      2919848.00      5739112.00       995560.00      1865360.00      6373700.00      5259912.00       979928.00     21674500.00      8405152.00      4440552.00      3624452.00      3930296.00      4164304.00      1502420.00      5700528.00     10218380.00     16600712.00      5732432.00      2174856.00      7596168.00      1213708.00      2263508.00       607464.00      1028968.00     12727312.00      1229924.00     36981804.00      5885104.00       977660.00     19102268.00      3417176.00      3316132.00     21179036.00      1634528.00      2761548.00       887548.00      4529408.00     14804584.00      1322436.00       571580.00      5908208.00      5541940.00      2505944.00      6969408.00       592796.00
      4096048.00      1792568.00      2086772.00     32152968.00      2976636.00      5933540.00      1032168.00      1902248.00      6612180.00      5355004.00       999288.00     22157440.00      8601776.00      4423760.00      3639756.00      4010808.00      4275940.00      1527928.00      5799192.00     10423540.00     16754132.00      5782552.00      2245788.00      7682736.00      1224028.00      2219688.00       611996.00      1033008.00     13016832.00      1229852.00     37566676.00      5963972.00       943620.00     19339800.00      3532800.00      3339948.00     21478840.00      1656684.00      2748932.00       887864.00      4648592.00     15148808.00      1359752.00       582096.00      5979240.00      5540096.00      2531228.00      7097624.00       607016.00
      4103400.00      1860284.00      2124268.00     33062608.00      3058348.00      6003564.00      1088632.00      1866868.00      6875892.00      5418172.00      1034568.00     22770148.00      8740048.00      4509484.00      3725464.00      4012004.00      4378328.00      1528484.00      5964064.00     10501320.00     16782408.00      5831068.00      2236120.00      7773360.00      1253756.00      2238120.00       613508.00      1052384.00     13272544.00      1272988.00     37894348.00      6039968.00       951240.00     19670680.00      3545044.00      3403432.00     22027904.00      1655616.00      2731708.00       902680.00      4691024.00     15260464.00      1369308.00       598124.00      6107464.00      5603252.00      2634596.00      7288300.00       613400.00
      4090044.00      1906792.00      2088468.00     33901116.00      3159100.00      6140372.00      1113880.00      1918032.00      7156336.00      5495224.00      1064828.00     23160960.00      8873468.00      4674896.00      3845412.00      4122596.00      4507480.00      1548632.00      6077940.00     10623420.00     16836192.00      5885340.00      2152764.00      7901168.00      1260152.00      2288068.00       615056.00      1060088.00     13601008.00      1290308.00     38367248.00      6160948.00       970632.00     19884008.00      3639464.00      3507316.00     22425508.00      1665280.00      2776776.00       939060.00      4784488.00     15586872.00      1407572.00       612236.00      6299824.00      5726260.00      2740984.00      7344380.00       622652.00
      4123808.00      1988216.00      2098460.00     34591288.00      3202724.00      6267848.00      1135344.00      1956392.00      7346984.00      5570564.00      1113912.00     23527028.00      8874104.00      4820592.00      3916224.00      4175436.00      4614516.00      1568244.00      6161280.00     10787704.00     17005268.00      5930364.00      2185428.00      7972476.00      1258440.00      2367240.00       622764.00      1077888.00     13877064.00      1314620.00     39027268.00      6157888.00       974112.00     19983500.00      3640788.00      3558256.00     22462924.00      1686556.00      2805900.00       956160.00      4901728.00     15945920.00      1432520.00       625900.00      6424228.00      5848776.00      2736988.00      7470684.00       633504.00
      4289176.00      2035184.00      2047148.00     35415660.00      3294412.00      6424288.00      1140148.00      2005500.00      7577796.00      5672176.00      1112736.00     24054880.00      9131492.00      5013192.00      3946076.00      4275068.00      4699556.00      1593252.00      6313368.00     10968892.00     17467928.00      6076224.00      2151124.00      8050168.00      1291176.00      2485428.00       634140.00      1092808.00     14148824.00      1353976.00     39828060.00      6312120.00      1008484.00     20595700.00      3678144.00      3533068.00     23307772.00      1693596.00      2865508.00      1037112.00      4951324.00     16183076.00      1474992.00       635716.00      6508232.00      5943924.00      2818644.00      7594532.00       637300.00
      4340488.00      2074852.00      2092992.00     35994296.00      3372332.00      6566120.00      1129308.00      1969092.00      7790540.00      5691632.00      1090308.00     24212204.00      9146308.00      5093644.00      3961664.00      4267232.00      4825416.00      1601712.00      6421040.00     11110324.00     17643624.00      6188332.00      2157580.00      8128500.00      1286200.00      2523332.00       648572.00      1117152.00     14443700.00      1385108.00     40415104.00      6267896.00       951268.00     20803844.00      3704876.00      3480188.00     23554856.00      1709740.00      2891276.00      1035316.00      5026408.00     16403548.00      1495820.00       639296.00      6579220.00      5965256.00      2865160.00      7688412.00       645732.00
      4420396.00      2099156.00      2140188.00     36680484.00      3444104.00      6655448.00      1124336.00      1986748.00      7936740.00      5737952.00      1127896.00     24297272.00      9194236.00      5246176.00      4000596.00      4341884.00      4970968.00      1621692.00      6463588.00     11309504.00     17514824.00      6283976.00      2238200.00      8089648.00      1313884.00      2657916.00       671812.00      1140288.00     14584348.00      1436592.00     41066464.00      6221580.00      1009216.00     21023392.00      3723100.00      3517404.00     23693136.00      1732312.00      2929080.00      1099196.00      5051200.00     16671252.00      1526352.00       639756.00      6664032.00      6166260.00      2934700.00      7743744.00       673696.00
      4453896.00      2162724.00      2181496.00     37184132.00      3569732.00      6650120.00      1116592.00      1998484.00      8102212.00      5745196.00      1174464.00     24516808.00      9287940.00      5383584.00      4127584.00      4403088.00      5144188.00      1626400.00      6559012.00     11377824.00     17511364.00      6373948.00      2225328.00      8227412.00      1340984.00      2829892.00       676048.00      1153804.00     14708236.00      1514060.00     41504532.00      6193852.00      1018680.00     21205116.00      3839724.00      3508768.00     23875728.00      1725272.00      2921372.00      1174604.00      5066276.00     17098624.00      1562348.00       641516.00      6667564.00      6230020.00      2967252.00      7836548.00       675972.00
      4395512.00      2171808.00      2185388.00     37294604.00      3599972.00      6603000.00      1123480.00      2003264.00      8221368.00      5706800.00      1175756.00     24422996.00      9163444.00      5387948.00      4168796.00      4364824.00      5144424.00      1613480.00      6553328.00     11425100.00     17373444.00      6318564.00      2196244.00      8140488.00      1352456.00      2872148.00       665220.00      1160008.00     14700184.00      1530740.00     41577564.00      6088612.00      1025020.00     21109272.00      3843908.00      3494940.00     23784420.00      1710792.00      2894872.00      1197776.00      5036152.00     17032452.00      1563120.00       641508.00      6657696.00      6224384.00      2939476.00      7852544.00       683576.00
      4440812.00      2152572.00      2202428.00     37460928.00      3509088.00      6280512.00      1142428.00      1935688.00      8486292.00      5829648.00      1149724.00     24268416.00      9095140.00      5270800.00      4416856.00      4461528.00      5114396.00      1654360.00      6380040.00     11336548.00     17069232.00      6544128.00      2311412.00      8506728.00      1375684.00      2792452.00       671796.00      1138192.00     14073252.00      1551140.00     41947780.00      6492404.00      1160600.00     20677924.00      3957308.00      3509432.00     23576124.00      1750524.00      2945448.00      1141172.00      5149592.00     17226944.00      1548920.00       638208.00      6754384.00      6111316.00      2943476.00      7828344.00       670460.00
      4581148.00      2222864.00      2264476.00     37977548.00      3520424.00      6368732.00      1145820.00      2035376.00      8580632.00      5891904.00      1146020.00     24388480.00      9079548.00      5427556.00      4339380.00      4484408.00      5109376.00      1664784.00      6505400.00     11404720.00     16829256.00      6602700.00      2371524.00      8618440.00      1369688.00      2863880.00       687936.00      1141052.00     14176168.00      1608736.00     42411164.00      6451752.00      1163972.00     20477776.00      4028376.00      3533940.00     23552700.00      1766848.00      2973388.00      1166200.00      5217280.00     17125004.00      1564876.00       649912.00      6765588.00      6140496.00      2860804.00      7835492.00       679120.00
      4634524.00      2280800.00      2214328.00     39201496.00      3624516.00      6437824.00      1171808.00      2078680.00      8802820.00      6073716.00      1173180.00     24727896.00      9232964.00      5447672.00      4513084.00      4559080.00      5129808.00      1695940.00      6689100.00     11695820.00     17553356.00      6712896.00      2390692.00      8738804.00      1374184.00      2874892.00       723916.00      1179208.00     14529156.00      1654340.00     43315100.00      6607376.00      1148672.00     20934204.00      4172788.00      3624952.00     24013560.00      1818096.00      3050452.00      1170552.00      5316844.00     17396816.00      1608016.00       658180.00      6938132.00      6322476.00      2916064.00      7990716.00       691648.00
      4722180.00      2371176.00      2324044.00     39937040.00      3658852.00      6517428.00      1168680.00      2167580.00      8973420.00      6098300.00      1194104.00     24972744.00      9384720.00      5429388.00      4543020.00      4618552.00      5230652.00      1699848.00      6749316.00     11822584.00     17339580.00      6741908.00      2497576.00      8873756.00      1390256.00      2889340.00       738156.00      1197440.00     14757908.00      1692644.00     43801116.00      6645032.00      1149172.00     21298332.00      4128160.00      3710644.00     24330888.00      1838668.00      3084584.00      1145708.00      5398480.00     17605976.00      1648112.00       668564.00      7027708.00      6509200.00      2960836.00      8104116.00       702124.00
      4784844.00      2422268.00      2414364.00     40807580.00      3725124.00      6624348.00      1191468.00      2051960.00      9265356.00      6247448.00      1211420.00     25477728.00      9671304.00      5479964.00      4537532.00      4672932.00      5283516.00      1706972.00      6862916.00     11992860.00     17741460.00      6801492.00      2569860.00      9006724.00      1357120.00      2883836.00       746800.00      1220900.00     15030512.00      1734788.00     44379656.00      6851184.00      1099684.00     21749948.00      4212820.00      3784612.00     24654744.00      1854420.00      3177412.00      1041024.00      5500848.00     17959372.00      1683224.00       681000.00      7209124.00      6527820.00      2997360.00      8345256.00       703500.00
      4857200.00      2489644.00      2440204.00     42019740.00      3832284.00      6774860.00      1213212.00      2123324.00      9558160.00      6331880.00      1229768.00     26170856.00      9915072.00      5507748.00      4462784.00      4776072.00      5369548.00      1738472.00      7002356.00     12255916.00     18405512.00      6890800.00      2605928.00      9174788.00      1350064.00      2863152.00       770760.00      1252584.00     15349768.00      1744624.00     45298972.00      6981084.00      1054892.00     22487244.00      4230036.00      3868056.00     25456444.00      1875748.00      3213792.00       991932.00      5606272.00     18254224.00      1713016.00       698652.00      7280056.00      6614548.00      3037824.00      8594164.00       724040.00
      4823892.00      2483848.00      2500304.00     42829900.00      3845244.00      6915356.00      1210328.00      2100320.00      9757732.00      6408264.00      1232780.00     26229400.00      9721004.00      5512728.00      4433808.00      4778968.00      5422080.00      1755424.00      6906408.00     12473296.00     18477412.00      6894824.00      2685052.00      9208768.00      1347388.00      2841724.00       779620.00      1281692.00     15641312.00      1743056.00     45789908.00      7047364.00      1047432.00     22325208.00      4211068.00      3926840.00     24922744.00      1909512.00      3271800.00      1043648.00      5710220.00     18399652.00      1710484.00       708592.00      7359524.00      6712720.00      2980736.00      8699728.00       730800.00
      4863408.00      2572752.00      2522336.00     43800644.00      3989484.00      7045844.00      1213972.00      2199452.00      9902788.00      6500228.00      1261328.00     26506368.00      9829444.00      5607216.00      4515684.00      4820816.00      5470784.00      1792948.00      7028520.00     12703020.00     18482024.00      7025888.00      2717320.00      9388200.00      1334852.00      2911720.00       803748.00      1302608.00     15828668.00      1777296.00     46436224.00      7135092.00      1055784.00     22633028.00      4323184.00      3982792.00     25229328.00      1930520.00      3318312.00      1098400.00      5781436.00     18637308.00      1732352.00       722920.00      7439040.00      6792612.00      3029952.00      8795240.00       752724.00
