
         20.0000          0.2400          1.7700     143508.2400
         20.6000          0.5000          2.0800      75595.1440
        427.9000          0.3400          1.8700    2442423.3540
         86.6000          0.1200          1.6100    1281615.0340
         15.7000          0.1800          1.6500     168721.1060
        315.0000          0.3000          1.8200    2096845.9280
        109.2000          0.1600          1.5500    1175783.8000
         92.5000          0.3600          1.8400     481437.4400
         53.8000          0.2400          1.7000     395054.6320
         18.5000          0.0300          1.4200     893520.0050
         89.3000          0.2000          1.7300     723432.3750
         49.7000          0.3700          1.8900     238647.4480
        141.6000          0.3600          1.8800     766297.8570
        189.9000          0.3900          1.8900    1002730.4470
        246.2000          0.2500          1.7800    1842764.4410
        174.0000          0.4800          2.2400     778967.5500
         48.9000          0.1800          1.7200     483247.6220
         81.6000          0.1300          1.5300    1084170.3210
         13.2000          0.1900          1.7100     132127.7400
         38.8000          0.2700          1.7300     270659.8400
         46.3000          0.3500          1.9500     334226.4000
         41.9000          0.2500          1.7400     180258.7050
        257.5000          0.4000          1.9900    1160324.9080
         15.9000          0.1500          1.6600     264714.3480
        561.1000          0.4000          2.0200    3329949.3800
         43.4000          0.0500          1.4800    1421863.3800
         15.3000          0.2900          1.7400      96266.6110
        247.5000          0.2100          1.6000    2178257.5180
         62.4000          0.2300          1.7700     657475.1260
         80.2000          0.2800          1.8600     515808.6480
        352.3000          0.3100          1.7600    2147965.7080
         35.1000          0.3700          1.8700     182692.9260
         28.4000          0.0700          1.5700     687154.6710
         14.7000          0.2300          1.7200     113397.4800
         77.0000          0.1300          1.6400    1059841.7280
        572.6000          0.4100          1.9600    3208952.4160
         25.9000          0.2700          1.7400     194030.5900
         13.3000          0.2000          1.7000      95339.8650
         16.5000          0.0300          1.6300    1189321.9380
        133.9000          0.3400          2.0200     917984.2500
         34.6000          0.1700          1.6200     387898.9120
        170.3000          0.3800          1.9100     893335.8700
          5.8000          0.1200          1.6100      75625.2240
         72.3000          0.1700          1.5500     335965.5360
         54.4000          0.1800          1.6200     740213.6280
         81.3000          0.3200          1.6800     505857.2540
        653.5000          0.3700          2.1400    4283140.3160
         60.0000          0.2000          1.5700     692907.9520
        119.3000          0.4700          2.0500     500506.1880
         20.7000          0.2400          1.5500     144017.4030
         21.4000          0.6500          2.1600      67192.2000
        428.2000          0.3400          1.7200    2658684.9100
         86.8000          0.1200          1.5000    1248234.5640
         17.1000          0.1800          1.5200     168161.7600
        412.7000          0.4400          1.8300    2235340.2540
        111.2000          0.1600          1.4700    1127466.9000
         93.5000          0.3600          1.7400     462958.4400
         54.0000          0.2400          1.6200     430876.5640
         18.5000          0.0300          1.3300     867382.0580
         89.1000          0.2000          1.5700     829680.6400
         46.9000          0.3700          1.8100     228980.4160
        141.8000          0.3600          1.7400     783341.0520
        237.5000          0.5100          1.9600    1012265.6560
        277.8000          0.3300          1.7500    1859188.1240
        173.8000          0.4800          2.0700     756339.9840
         49.4000          0.1800          1.5600     449234.3160
         98.7000          0.1600          1.4700    1019822.5770
         12.9000          0.1800          1.5300     143323.7760
         46.3000          0.3400          1.7000     241387.0220
         47.9000          0.3500          1.9000     340651.8720
         43.7000          0.2500          1.6000     198596.9250
        251.6000          0.4000          1.8500    1412983.0320
         22.4000          0.2100          1.6000     270279.0160
        729.2000          0.5600          2.0900    2985541.0920
         38.2000          0.0500          1.3800    1551549.1360
         21.8000          0.4400          1.8000      99421.5720
        284.5000          0.2400          1.5300    2268987.5270
         65.2000          0.2300          1.6300     594832.7600
         95.9000          0.3400          1.8100     516021.7800
        356.2000          0.3100          1.5900    2282422.3120
         40.9000          0.4400          1.7800     181647.4140
         28.0000          0.0700          1.3900     684110.7320
         15.3000          0.2300          1.5700     114316.7300
         77.0000          0.1300          1.5100    1085232.3860
        563.3000          0.4100          1.8000    2969316.3400
         26.2000          0.2700          1.6300     216882.9400
         13.8000          0.2000          1.6000     101766.3750
         16.7000          0.0300          1.5700    1305101.7650
        196.4000          0.5400          2.2100     911935.7100
         31.6000          0.1700          1.5200     391520.2500
        177.4000          0.3800          1.8200     899460.4560
          6.0000          0.1200          1.4900      76748.3730
         70.5000          0.1700          1.5600     386790.4740
        109.6000          0.4200          1.8800     764341.5440
         86.7000          0.3200          1.6700     484451.3520
        662.6000          0.6200          2.7500    3679243.0600
         61.7000          0.2000          1.6600     641029.6440
        129.8000          0.5000          2.0600     534580.6180
         21.5000          0.2400          1.6400     145128.4050
         21.6000          0.6500          2.2600      65843.7000
        447.6000          0.3400          1.7500    2648544.5520
         83.0000          0.1200          1.5500    1146428.4700
         24.4000          0.2800          1.6800     174939.9300
        430.4000          0.4400          1.8600    2110422.0060
        120.7000          0.1600          1.4700    1228671.6000
         95.1000          0.3600          1.8100     513856.1040
         54.6000          0.2400          1.6600     440121.9420
         18.9000          0.0300          1.3600     845462.0700
         91.0000          0.2000          1.5900     826517.8570
         47.0000          0.3700          1.8600     244477.2500
        138.1000          0.3600          1.7700     834787.4700
        236.9000          0.5100          2.0600    1044818.6280
        590.7000          0.7500          2.2600    1932405.8100
        179.3000          0.4800          2.1500     727058.3300
         51.1000          0.1800          1.5600     493096.8450
        111.1000          0.1700          1.5300    1012738.8600
         14.2000          0.1800          1.5600     143090.8840
         48.5000          0.3400          1.7200     277983.7450
         50.0000          0.3500          1.9200     321611.4000
         44.8000          0.2500          1.6500     193135.1450
        256.1000          0.4000          1.9000    1203017.8290
         23.0000          0.2100          1.6600     269344.8900
        719.8000          0.5600          2.1300    3042607.1040
         44.2000          0.0500          1.4300    1474601.1800
         22.5000          0.4400          1.8100     112713.6720
        298.2000          0.2400          1.5700    2263832.8290
         66.7000          0.2300          1.6200     546040.3550
        111.3000          0.3800          1.9000     544195.2900
        358.6000          0.3100          1.6400    2296156.2580
         50.2000          0.5600          2.1000     191756.7210
         29.0000          0.0700          1.4300     695964.4800
         16.3000          0.2300          1.6200     120610.8980
         84.8000          0.1300          1.5400    1099123.8050
        559.7000          0.4100          1.8600    3346374.1140
         25.8000          0.2700          1.7100     187860.6840
         14.3000          0.2000          1.6400     101572.9920
         17.4000          0.0300          1.5800    1148704.9200
        201.1000          0.5700          2.2400     859645.7240
         35.8000          0.1700          1.5700     376855.1010
        180.5000          0.3800          1.9000     873752.4030
          6.4000          0.1200          1.5600      80145.3400
         71.0000          0.1700          1.6100     356628.6000
        171.6000          0.5800          2.1300     818840.4280
         86.0000          0.3200          1.7200     493624.1080
        644.5000          0.8700          3.5800    4497864.0900
         61.7000          0.2000          1.7100     681175.7640
        124.4000          0.5000          2.0700     560761.7640
         21.9000          0.2400          1.7000     139451.5320
         20.6000          0.6500          2.3200      89091.7040
        439.1000          0.3400          1.8100    2522370.5260
         87.8000          0.1200          1.5700    1160903.8140
         24.9000          0.2800          1.7900     191736.6160
        424.2000          0.4400          1.9200    2276576.2640
        121.0000          0.1600          1.5100    1303196.6850
         96.1000          0.3600          1.8600     524607.7040
         54.5000          0.2400          1.6900     443468.1030
         20.0000          0.0300          1.4200     962371.6800
         93.3000          0.2000          1.6600     852292.8540
         46.0000          0.3700          1.8800     249425.8690
        135.9000          0.3600          1.8200     829002.0900
        230.3000          0.5100          2.1200    1127763.0000
        592.7000          0.7500          2.3100    1928409.0880
        177.5000          0.4800          2.2200     737956.6840
         51.6000          0.1800          1.6400     479390.4160
        112.5000          0.1700          1.6100    1158805.7480
         13.6000          0.1800          1.6000     147701.9180
         47.7000          0.3400          1.7900     278492.2800
         51.2000          0.3500          1.9600     359935.7760
         45.1000          0.2500          1.7100     226594.2330
        251.5000          0.4000          1.9400    1430334.5160
         23.2000          0.2100          1.7300     292740.0890
        674.2000          0.5600          2.1700    3286687.9810
         46.2000          0.0500          1.4800    1478753.3280
         22.7000          0.4400          1.8700     116328.1860
        287.3000          0.2400          1.6200    2478594.8400
         66.9000          0.2300          1.6600     612035.4060
        104.4000          0.3800          1.9300     593328.2350
        351.0000          0.3100          1.7200    2321516.1200
         53.1000          0.6100          2.1600     174352.7250
         26.5000          0.0700          1.5100     721597.2750
         22.5000          0.3300          1.7500     114762.2490
         80.9000          0.1300          1.5800    1177542.8000
        569.1000          0.4100          1.8900    3297998.0020
         27.8000          0.2700          1.7900     231483.4890
         26.3000          0.4400          1.9800     111471.8990
         17.4000          0.0300          1.6000    1309663.4480
        257.2000          0.8200          2.5300    1014111.4800
         35.1000          0.1700          1.5900     388708.7460
        202.0000          0.4300          2.0000     999939.1800
          6.3000          0.1200          1.6300      90138.8280
         74.0000          0.1700          1.7200     396207.2660
        166.3000          0.5800          2.2500     741172.3150
         86.0000          0.3200          1.8300     557594.2350
        635.0000          0.8700          3.7600    4540252.8080
         62.1000          0.2000          1.7800     687963.8880
        123.6000          0.5000          2.1200     555600.2500
         21.6000          0.2400          1.7400     155345.5960
         19.2000          0.6500          2.3200      81214.6840
        454.1000          0.3400          1.8600    2775236.1000
         88.8000          0.1200          1.6200    1307223.4560
         25.0000          0.2800          1.8500     183809.9320
        414.8000          0.4400          2.0000    2143777.6720
        122.5000          0.1600          1.6000    1201164.9210
         96.4000          0.3600          1.9100     515145.0150
         55.2000          0.2400          1.7600     459900.4110
         20.6000          0.0300          1.4900     948122.5600
         91.4000          0.2000          1.7300     814732.0740
         46.3000          0.3700          1.8800     225097.0590
        131.8000          0.3600          1.9300     819039.1080
        279.0000          0.7000          2.4300     987782.4840
        545.9000          0.7500          2.3700    1975143.8610
        180.6000          0.4800          2.2700     788052.7780
         52.0000          0.1800          1.7100     484431.7760
        112.9000          0.1700          1.6700    1206013.8930
         14.0000          0.1800          1.6800     140108.0700
         48.1000          0.3400          1.8800     282205.9560
         53.6000          0.3500          1.9900     366380.4210
         50.6000          0.2500          1.7900     228082.8720
        246.0000          0.4000          1.9900    1356447.6850
         22.3000          0.2100          1.7900     285606.4770
        658.5000          0.5600          2.2500    3271671.9420
         45.8000          0.0500          1.5700    1506503.7960
         22.0000          0.4400          1.9800     110204.1300
        288.6000          0.2400          1.6900    2190876.8430
         67.8000          0.2300          1.7600     630770.5680
        142.9000          0.5100          2.1200     529431.8940
        347.2000          0.3100          1.8100    2302578.5760
         54.3000          0.6100          2.1900     187863.1480
         32.2000          0.0700          1.5800     701102.8440
         21.5000          0.3300          1.8500     135108.4860
         82.1000          0.1300          1.6300    1143905.2840
        569.6000          0.4100          1.9400    3318983.1160
         32.7000          0.2700          1.9000     204446.3100
         25.8000          0.4400          2.0600     108338.4320
         18.0000          0.0300          1.6000    1309738.1940
        257.1000          0.8300          2.6800    1048188.5140
         35.5000          0.1700          1.6400     398939.8900
        208.7000          0.4400          1.9900     937164.2320
          6.3000          0.1200          1.6600      88434.0000
         74.9000          0.1700          1.8600     397784.7060
        169.6000          0.5800          2.3700     784895.5620
         86.6000          0.3200          1.9400     512080.9200
        617.3000          0.8700          4.0200    4829191.6800
         62.0000          0.2000          1.9200     710368.4280
        123.6000          0.5000          2.2400     535987.0530
         23.1000          0.2400          1.8600     144886.1400
         18.0000          0.6500          2.4200      93518.2800
        447.7000          0.3400          2.0000    2624735.7400
         88.6000          0.1200          1.7500    1412250.2940
         26.3000          0.2800          1.9500     192046.3230
        464.4000          0.5200          2.1800    2147826.9120
        123.1000          0.1600          1.7500    1194223.6800
         96.5000          0.3600          2.0000     524363.3460
         54.0000          0.2400          1.9200     432747.7560
         21.8000          0.0300          1.6400     958756.5680
         89.5000          0.2000          1.9300     849170.6550
         73.5000          0.6200          2.2300     223945.5680
        130.0000          0.3600          2.0500     896989.8560
        294.2000          0.7600          2.6600    1016549.6660
        530.8000          0.7500          2.4900    2082544.3980
        184.4000          0.4800          2.3200     658304.4600
         52.3000          0.1800          1.8400     507963.1710
        109.4000          0.1700          1.8200    1114104.5570
         14.1000          0.1800          1.8200     148191.1150
         46.6000          0.3400          2.0100     282297.4440
         57.5000          0.3500          2.0900     415682.6080
         74.9000          0.3700          2.0600     217094.4880
        318.9000          0.6000          2.3700    1219389.5040
         22.6000          0.2100          1.9000     294479.1300
        662.6000          0.5600          2.3700    3458521.5570
         46.1000          0.0500          1.7400    1461793.4240
         22.4000          0.4400          2.1100      99010.4000
        285.3000          0.2400          1.8000    2292418.2560
         67.7000          0.2300          1.9000     615179.5440
        183.9000          0.6800          2.4200     545924.9420
        346.0000          0.3100          1.9600    2255927.9820
         62.4000          0.7100          2.3900     176134.5210
         32.9000          0.0700          1.7000     751433.7740
         21.3000          0.3300          1.9800     153038.8860
         82.8000          0.1300          1.7500    1121523.5250
        556.5000          0.4100          2.1000    3292198.1400
         43.6000          0.5200          2.3000     213823.3160
         25.1000          0.4400          2.2100     105333.8270
         17.6000          0.0300          1.6900    1235852.3150
        259.1000          0.8300          2.7700     951153.3880
         35.6000          0.1700          1.7800     406172.3850
        252.0000          0.5400          2.1700     952356.8340
          6.1000          0.1200          1.7600      84481.5240
         71.8000          0.1700          2.2100     806095.1200
        166.5000          0.5800          2.7300     720383.5980
         83.3000          0.3200          2.3100     535715.4240
        849.1000          0.8700          4.0400    4703431.4800
         61.9000          0.2000          2.3000     701021.4750
        120.0000          0.5000          2.6200     579170.8440
         24.6000          0.2400          2.2400     150208.4880
         17.4000          0.6500          2.7700      89188.7300
        438.2000          0.3400          2.3900    2469637.7190
         87.1000          0.1200          2.1100    1412250.2940
         25.5000          0.2800          2.3200     203398.8150
        493.3000          0.5800          2.6500    2250104.3840
        120.6000          0.1600          2.1300    1240155.3600
         94.2000          0.3600          2.3700     526604.2150
         52.4000          0.2400          2.2800     430706.4930
         20.0000          0.0300          2.0100     924515.2620
         87.8000          0.2000          2.3200     785899.1160
         78.6000          0.7400          2.8900     232943.3810
        131.3000          0.3600          2.4100     812897.0570
        280.7000          0.7600          3.0600     943591.5560
        604.7000          0.7500          2.8500    1907732.2770
        181.7000          0.4800          2.6400     713163.1650
         51.1000          0.1800          2.2400     484778.1300
        105.6000          0.1700          2.1800    1147993.6690
         13.1000          0.1800          2.1800     139230.7220
         49.0000          0.3400          2.3900     297625.8120
         61.0000          0.3500          2.5200     430723.7550
         72.0000          0.3700          2.4800     208708.8640
        409.4000          0.8000          2.9500    1314654.3090
         21.7000          0.2100          2.2800     293176.1250
        642.2000          0.5600          2.7800    3116939.1810
         42.0000          0.0500          2.1000    1491384.3840
         21.1000          0.4400          2.4800     109901.5440
        279.3000          0.2400          2.1700    2414913.8880
         66.8000          0.2300          2.2600     651366.5760
        176.1000          0.6800          2.8000     556274.2300
        340.9000          0.3100          2.3000    2199055.8480
         60.9000          0.7100          2.7500     173806.7520
         28.6000          0.0700          2.0500     717969.1120
         20.3000          0.3300          2.3000     126130.9500
         80.7000          0.1300          2.1300    1069959.2250
        539.9000          0.4100          2.4700    3352056.2880
         47.4000          0.5200          2.6700     209305.9220
         24.4000          0.4400          2.5600     102972.0820
         17.2000          0.0300          2.0700    1144107.8200
        253.4000          0.8300          3.1100     995599.8080
         34.7000          0.1700          2.1300     394525.8650
        261.6000          0.5900          2.6700     964566.5370
          6.0000          0.1200          2.1500      88557.3870
         70.7000          0.1700          2.7800     874831.4960
        162.8000          0.5800          3.2900     731270.5320
         82.4000          0.3200          2.8600     523616.4360
       1176.9000          0.8700          3.9100    4420126.3480
         60.8000          0.2000          2.8700     671909.6340
        117.2000          0.5000          3.1600     531440.2000
         26.0000          0.2400          2.8200     140936.8700
         17.0000          0.6500          3.3600      98020.5820
        426.3000          0.3400          2.9300    2969469.8480
         84.4000          0.1200          2.6900    1483318.0560
         25.3000          0.2800          2.8300     218043.1680
        485.0000          0.5800          3.1800    2128815.7570
        117.6000          0.1600          2.6500    1267227.1800
         92.8000          0.3600          2.9200     532186.2130
         50.9000          0.2400          2.8100     435287.5140
         19.4000          0.0300          2.5000     966382.7400
         92.3000          0.2000          2.8600     819334.9300
         77.2000          0.7400          3.4000     240927.4000
        200.8000          0.6600          3.2700     844457.0360
        274.5000          0.7600          3.6500    1003798.2000
        601.8000          0.7500          3.3900    1849377.3100
        177.3000          0.4800          3.2500     751337.1360
         49.2000          0.1800          2.7600     508698.8600
        107.2000          0.1700          2.6800    1181460.0160
         12.4000          0.1800          2.6600     132871.3470
         45.0000          0.3400          2.9700     281929.8060
         61.0000          0.3500          3.1000     452376.6690
         93.6000          0.5200          3.1800     244862.6040
        393.2000          0.8000          3.4900    1377719.9100
         21.0000          0.2100          2.8500     323927.2280
        738.1000          0.7400          3.5200    3202228.9440
         42.4000          0.0500          2.6500    1649632.2300
         21.1000          0.4400          3.0200     117044.7540
        271.3000          0.2400          2.7200    2314873.6630
         63.9000          0.2300          2.8000     622159.1630
        166.4000          0.6800          3.3300     557593.2960
        333.7000          0.3100          2.8600    2357180.6760
         58.8000          0.7100          3.3000     194864.8200
         28.1000          0.0700          2.6500     778551.7860
         19.3000          0.3300          2.8500     127241.6200
         80.0000          0.1300          2.7000    1146105.8920
        536.9000          0.4100          3.0000    3452438.8800
         46.2000          0.5200          3.2100     207341.1840
         24.1000          0.4400          3.1000     103208.3850
         16.9000          0.0300          2.6200    1194129.5650
        254.8000          0.8300          3.6900     945338.5710
         33.8000          0.1700          2.6300     379827.2970
        251.6000          0.5900          3.2000    1003888.1510
          5.7000          0.1200          2.7700      91031.6680
         66.4000          0.1700          3.0000     830740.8170
        160.9000          0.5800          3.5100     864911.0300
         85.6000          0.3200          3.0500     535418.8800
       1120.2000          0.8700          3.8800    4497729.8240
         60.6000          0.2000          2.9800     767148.9280
        117.0000          0.5000          3.3100     556825.3600
         26.6000          0.2400          2.9800     155988.9700
         16.3000          0.6500          3.6100      98034.9760
        425.7000          0.3400          3.1200    2939497.8750
         83.5000          0.1200          2.9400    1517017.3290
         24.2000          0.2800          2.9600     195305.0120
        477.6000          0.5800          3.3200    2266443.2280
        114.4000          0.1600          2.8100    1299484.4500
         91.2000          0.3600          3.0600     508696.1280
         50.1000          0.2400          2.9600     460699.2840
         18.7000          0.0300          2.7000     984976.7430
         83.9000          0.2400          3.0000     847723.0240
         76.3000          0.7400          3.5800     245553.3600
        203.2000          0.6600          3.5300     885546.0090
        264.0000          0.7600          3.8900     996060.1710
        590.4000          0.7500          3.5700    1975872.7970
        176.4000          0.4800          3.4800     853456.5780
         48.1000          0.1800          2.9000     552158.9160
        102.5000          0.1700          2.8900    1134595.0840
         12.2000          0.1800          2.8400     155352.9060
         40.6000          0.3400          3.1600     270455.6520
         63.4000          0.3500          3.2000     436842.4500
         87.5000          0.5200          3.3200     235908.1520
        386.7000          0.8000          3.6900    1408410.9540
         20.5000          0.2100          3.0100     331804.8950
       1014.4000          1.1100          4.0900    3492714.8880
         40.3000          0.0500          2.8200    1662277.0220
         19.8000          0.4400          3.1700     111244.1070
        272.6000          0.2400          2.9000    2447761.4680
         63.7000          0.2300          2.9800     774082.3680
        159.6000          0.6800          3.5100     557274.6650
        330.5000          0.3100          3.0100    2393623.2960
         59.1000          0.7100          3.4500     200761.4400
         25.8000          0.0700          2.8600     828839.3580
         19.5000          0.3300          3.1200     130451.5520
         76.0000          0.1300          2.9000    1097982.1880
        495.7000          0.4100          3.1600    3600633.3750
         44.5000          0.5200          3.3300     218190.3570
         25.3000          0.4400          3.3400     108509.1840
         16.7000          0.0300          2.8200    1268375.1750
        237.9000          0.8300          3.8600    1049431.9040
         33.5000          0.1700          2.8200     410000.3640
        247.5000          0.5900          3.4200     992068.7160
          5.5000          0.1200          2.9800      85521.0600
         62.5000          0.1700          3.2600     852228.8040
        160.2000          0.5800          3.7000     968821.5750
         79.8000          0.3400          3.3800     553977.6770
       1074.3000          0.8700          3.9500    4350085.8960
         58.8000          0.2000          3.1400     710049.1320
        151.3000          0.6500          3.7600     527142.7200
         27.2000          0.2400          3.2000     155960.9870
         16.5000          0.6500          3.7500      95984.6520
        432.4000          0.3400          3.3500    2950303.8110
         79.5000          0.1200          3.1100    1515176.8650
         23.4000          0.2800          3.1000     207782.5180
        471.6000          0.5800          3.5500    2209719.4700
        114.8000          0.1600          3.0800    1316889.5780
         89.8000          0.3600          3.2400     530866.6440
         49.2000          0.2400          3.1000     461530.8750
         18.5000          0.0300          2.9500    1045998.3840
        104.0000          0.2400          3.1600     823593.2830
         95.0000          0.9400          3.9500     244388.1480
        206.2000          0.6900          3.7200     928049.3200
        270.1000          0.7600          4.0400     965814.2700
        584.6000          0.7500          3.8200    1869990.1440
        169.4000          0.4800          3.7100     843171.7280
         47.1000          0.1800          3.1300     598470.5260
         95.0000          0.1700          3.0600    1175242.7960
         12.1000          0.1800          3.1400     152621.9550
         45.0000          0.3400          3.3800     304295.8680
         60.6000          0.3500          3.3500     436299.2400
         86.2000          0.5200          3.5500     230401.2880
        396.2000          0.8000          3.8500    1272930.9600
         20.1000          0.2100          3.2600     299521.8680
       1066.1000          1.2100          4.7400    3362160.2560
         40.3000          0.0500          2.9700    1718764.8720
         19.1000          0.4400          3.4700     108624.4500
        264.3000          0.2400          3.1700    2360540.3920
         59.3000          0.2300          3.1700     723440.7720
        157.3000          0.6800          3.5700     618769.3120
        331.6000          0.3100          3.2300    2405748.8820
         79.1000          1.0500          4.0100     190204.4250
         26.4000          0.0700          3.0600     852016.6200
         18.8000          0.3300          3.3300     132499.5060
         77.1000          0.1300          3.1200    1262079.6900
        512.9000          0.4100          3.3600    3733869.9610
         47.4000          0.5500          3.4900     212591.6500
         25.1000          0.4400          3.5100     103743.0480
         16.6000          0.0300          3.0000    1405851.8700
        307.7000          1.1300          4.3300    1013200.1850
         33.9000          0.1700          2.9900     414503.3960
        293.5000          0.7300          3.8400     993798.9360
          5.4000          0.1200          3.1200      92670.0810
         61.2000          0.1700          3.2700     890261.2070
        216.9000          0.9400          4.0700     884945.6700
         86.7000          0.3600          3.4800     526684.2960
       1040.6000          0.8700          4.0300    4515741.0480
         56.3000          0.2000          3.2500     650000.0900
        252.0000          1.2300          4.4200     510237.9150
         35.2000          0.2400          3.2300     140650.7790
         20.5000          0.8300          3.9700     104401.0180
        426.5000          0.3400          3.3600    3256266.9720
         83.6000          0.1200          3.1200    1502769.4320
         25.1000          0.3000          3.2600     195242.4800
        653.7000          0.9800          4.0400    2354520.3120
        343.7000          0.5600          3.5500    1250676.5040
         89.9000          0.3600          3.3200     500672.5990
        119.4000          0.7500          3.7900     428085.4320
         17.1000          0.0300          3.0200     995465.5480
        117.9000          0.3500          3.3500     924000.7420
         96.0000          1.0000          4.2100     247304.8720
        266.1000          1.0000          4.0400     862942.1820
        438.7000          1.4600          4.9000     979104.5760
        828.7000          1.2100          4.3000    2034837.1480
        171.1000          0.4800          3.7600     827773.6780
         46.9000          0.1800          3.2000     562075.3920
        105.0000          0.1700          3.1100    1216051.7460
         16.7000          0.2700          3.3400     144386.6390
         60.9000          0.5700          3.7700     286341.0120
         63.9000          0.3500          3.4900     438244.3800
         95.8000          0.5200          3.5700     213204.1600
        612.1000          1.5000          4.7300    1308085.1550
         20.6000          0.2100          3.2600     316198.0800
       1015.8000          1.5000          5.6400    3258092.1600
         40.3000          0.0500          3.0900    1632897.9680
         18.3000          0.4400          3.5800     104095.1050
        548.8000          0.5500          3.5900    2264351.8340
         58.9000          0.2300          3.2200     686546.7840
        224.2000          1.0800          3.9100     587276.9700
        887.9000          0.9700          3.9300    2508778.9950
         94.0000          1.3200          4.5500     190738.0160
